3425000 6675000 50
3435000 6675000 50
3445000 6675000 50
3095000 6685000 50
3105000 6685000 50
3115000 6685000 50
3125000 6685000 50
3135000 6685000 50
3145000 6685000 50
3155000 6685000 50
3165000 6685000 50
3175000 6685000 50
3185000 6685000 50
3195000 6685000 50
3205000 6685000 50
3215000 6685000 50
3225000 6685000 50
3235000 6685000 50
3245000 6685000 50
3255000 6685000 50
3265000 6685000 50
3275000 6685000 50
3285000 6685000 50
3295000 6685000 50
3305000 6685000 50
3315000 6685000 50
3325000 6685000 50
3335000 6685000 50
3345000 6685000 37
3355000 6685000 37
3365000 6685000 37
3375000 6685000 37
3385000 6685000 37
3395000 6685000 12
3405000 6685000 37
3415000 6685000 37
3425000 6685000 37
3435000 6685000 37
3445000 6685000 50
3455000 6685000 50
3465000 6685000 50
3075000 6695000 50
3085000 6695000 50
3095000 6695000 50
3105000 6695000 50
3115000 6695000 50
3125000 6695000 50
3135000 6695000 50
3145000 6695000 50
3155000 6695000 50
3165000 6695000 50
3175000 6695000 50
3185000 6695000 50
3195000 6695000 50
3205000 6695000 50
3215000 6695000 50
3225000 6695000 50
3235000 6695000 50
3245000 6695000 50
3255000 6695000 50
3265000 6695000 50
3275000 6695000 50
3285000 6695000 50
3295000 6695000 50
3305000 6695000 50
3315000 6695000 50
3325000 6695000 50
3335000 6695000 50
3345000 6695000 37
3355000 6695000 37
3365000 6695000 37
3375000 6695000 37
3385000 6695000 37
3395000 6695000 37
3405000 6695000 37
3415000 6695000 37
3425000 6695000 37
3435000 6695000 37
3445000 6695000 37
3455000 6695000 37
3465000 6695000 50
3475000 6695000 50
3485000 6695000 50
3495000 6695000 50
3505000 6695000 50
3525000 6695000 50
3075000 6705000 50
3085000 6705000 50
3095000 6705000 50
3105000 6705000 50
3115000 6705000 50
3125000 6705000 50
3135000 6705000 50
3145000 6705000 50
3155000 6705000 50
3165000 6705000 50
3175000 6705000 50
3185000 6705000 50
3195000 6705000 50
3205000 6705000 50
3215000 6705000 50
3225000 6705000 50
3235000 6705000 50
3245000 6705000 50
3255000 6705000 50
3265000 6705000 50
3275000 6705000 50
3285000 6705000 50
3295000 6705000 50
3305000 6705000 50
3315000 6705000 50
3325000 6705000 50
3335000 6705000 50
3345000 6705000 50
3355000 6705000 37
3365000 6705000 37
3375000 6705000 37
3385000 6705000 37
3395000 6705000 37
3405000 6705000 37
3415000 6705000 37
3425000 6705000 37
3435000 6705000 37
3445000 6705000 37
3455000 6705000 37
3465000 6705000 37
3475000 6705000 37
3485000 6705000 37
3495000 6705000 50
3505000 6705000 50
3515000 6705000 50
3525000 6705000 50
3535000 6705000 50
3545000 6705000 50
3075000 6715000 50
3085000 6715000 50
3095000 6715000 50
3105000 6715000 50
3115000 6715000 50
3125000 6715000 50
3135000 6715000 50
3145000 6715000 50
3155000 6715000 50
3165000 6715000 50
3175000 6715000 50
3185000 6715000 50
3195000 6715000 50
3205000 6715000 50
3215000 6715000 50
3225000 6715000 50
3235000 6715000 50
3245000 6715000 50
3255000 6715000 50
3265000 6715000 50
3275000 6715000 50
3285000 6715000 50
3295000 6715000 50
3305000 6715000 50
3315000 6715000 50
3325000 6715000 50
3335000 6715000 50
3345000 6715000 50
3355000 6715000 50
3365000 6715000 37
3375000 6715000 50
3385000 6715000 50
3395000 6715000 50
3405000 6715000 50
3415000 6715000 50
3425000 6715000 37
3435000 6715000 37
3445000 6715000 37
3455000 6715000 37
3465000 6715000 37
3475000 6715000 37
3485000 6715000 37
3495000 6715000 37
3505000 6715000 37
3515000 6715000 37
3525000 6715000 37
3535000 6715000 37
3545000 6715000 37
3075000 6725000 50
3085000 6725000 50
3095000 6725000 50
3105000 6725000 50
3115000 6725000 50
3125000 6725000 50
3135000 6725000 50
3145000 6725000 50
3155000 6725000 50
3165000 6725000 50
3175000 6725000 50
3185000 6725000 50
3195000 6725000 50
3205000 6725000 50
3215000 6725000 50
3225000 6725000 50
3235000 6725000 50
3245000 6725000 50
3255000 6725000 50
3265000 6725000 50
3275000 6725000 50
3285000 6725000 50
3295000 6725000 50
3305000 6725000 50
3315000 6725000 50
3325000 6725000 50
3335000 6725000 50
3345000 6725000 50
3355000 6725000 50
3365000 6725000 50
3375000 6725000 50
3385000 6725000 50
3395000 6725000 50
3405000 6725000 50
3415000 6725000 50
3425000 6725000 50
3435000 6725000 37
3445000 6725000 37
3455000 6725000 37
3465000 6725000 37
3475000 6725000 37
3485000 6725000 37
3495000 6725000 37
3505000 6725000 37
3515000 6725000 37
3525000 6725000 37
3535000 6725000 37
3545000 6725000 37
3555000 6725000 37
3095000 6735000 50
3105000 6735000 50
3115000 6735000 50
3125000 6735000 50
3135000 6735000 50
3145000 6735000 50
3155000 6735000 50
3165000 6735000 50
3175000 6735000 50
3185000 6735000 50
3195000 6735000 50
3205000 6735000 50
3215000 6735000 50
3225000 6735000 50
3235000 6735000 50
3245000 6735000 50
3255000 6735000 50
3265000 6735000 50
3275000 6735000 50
3285000 6735000 50
3295000 6735000 50
3305000 6735000 50
3315000 6735000 50
3325000 6735000 50
3335000 6735000 50
3345000 6735000 50
3355000 6735000 50
3365000 6735000 50
3375000 6735000 50
3385000 6735000 50
3395000 6735000 50
3405000 6735000 50
3415000 6735000 50
3425000 6735000 50
3435000 6735000 37
3445000 6735000 37
3455000 6735000 37
3465000 6735000 37
3475000 6735000 37
3485000 6735000 37
3495000 6735000 37
3505000 6735000 37
3515000 6735000 37
3525000 6735000 37
3535000 6735000 37
3545000 6735000 37
3555000 6735000 37
3565000 6735000 37
3105000 6745000 50
3115000 6745000 50
3125000 6745000 50
3135000 6745000 50
3145000 6745000 50
3155000 6745000 50
3165000 6745000 50
3175000 6745000 50
3185000 6745000 50
3195000 6745000 50
3205000 6745000 50
3215000 6745000 50
3225000 6745000 50
3235000 6745000 50
3245000 6745000 50
3255000 6745000 50
3265000 6745000 50
3275000 6745000 50
3285000 6745000 50
3295000 6745000 50
3305000 6745000 50
3315000 6745000 50
3325000 6745000 50
3335000 6745000 50
3345000 6745000 50
3355000 6745000 50
3365000 6745000 50
3375000 6745000 50
3385000 6745000 50
3395000 6745000 50
3405000 6745000 50
3415000 6745000 50
3425000 6745000 50
3435000 6745000 37
3445000 6745000 37
3455000 6745000 37
3465000 6745000 37
3475000 6745000 37
3485000 6745000 37
3495000 6745000 37
3505000 6745000 37
3515000 6745000 37
3525000 6745000 37
3535000 6745000 37
3545000 6745000 37
3555000 6745000 12
3565000 6745000 12
3575000 6745000 12
3115000 6755000 50
3125000 6755000 50
3135000 6755000 50
3145000 6755000 50
3155000 6755000 50
3165000 6755000 50
3175000 6755000 50
3185000 6755000 50
3195000 6755000 50
3205000 6755000 50
3215000 6755000 50
3225000 6755000 50
3235000 6755000 50
3245000 6755000 50
3255000 6755000 50
3265000 6755000 50
3275000 6755000 50
3285000 6755000 50
3295000 6755000 50
3305000 6755000 50
3315000 6755000 50
3325000 6755000 50
3335000 6755000 50
3345000 6755000 50
3355000 6755000 50
3365000 6755000 50
3375000 6755000 50
3385000 6755000 50
3395000 6755000 50
3405000 6755000 50
3415000 6755000 50
3425000 6755000 37
3435000 6755000 37
3445000 6755000 37
3455000 6755000 37
3465000 6755000 37
3475000 6755000 37
3485000 6755000 37
3495000 6755000 37
3505000 6755000 37
3515000 6755000 37
3525000 6755000 12
3535000 6755000 12
3545000 6755000 12
3555000 6755000 12
3565000 6755000 12
3575000 6755000 12
3585000 6755000 12
3125000 6765000 50
3135000 6765000 50
3145000 6765000 50
3155000 6765000 50
3165000 6765000 50
3175000 6765000 50
3185000 6765000 50
3195000 6765000 50
3205000 6765000 50
3215000 6765000 50
3225000 6765000 50
3235000 6765000 50
3245000 6765000 50
3255000 6765000 50
3265000 6765000 50
3275000 6765000 50
3285000 6765000 50
3295000 6765000 50
3305000 6765000 50
3315000 6765000 50
3325000 6765000 50
3335000 6765000 50
3345000 6765000 50
3355000 6765000 50
3365000 6765000 50
3375000 6765000 50
3385000 6765000 50
3395000 6765000 50
3405000 6765000 50
3415000 6765000 37
3425000 6765000 37
3435000 6765000 37
3445000 6765000 37
3455000 6765000 37
3465000 6765000 37
3475000 6765000 37
3485000 6765000 37
3495000 6765000 37
3505000 6765000 12
3515000 6765000 12
3525000 6765000 12
3535000 6765000 12
3545000 6765000 12
3555000 6765000 12
3565000 6765000 12
3575000 6765000 12
3585000 6765000 12
3595000 6765000 12
3135000 6775000 50
3145000 6775000 50
3155000 6775000 50
3165000 6775000 50
3175000 6775000 50
3185000 6775000 50
3195000 6775000 50
3205000 6775000 50
3215000 6775000 50
3225000 6775000 50
3235000 6775000 50
3245000 6775000 50
3255000 6775000 50
3265000 6775000 50
3275000 6775000 50
3285000 6775000 50
3295000 6775000 50
3305000 6775000 50
3315000 6775000 50
3325000 6775000 50
3335000 6775000 50
3345000 6775000 50
3355000 6775000 50
3365000 6775000 50
3375000 6775000 50
3385000 6775000 50
3395000 6775000 50
3405000 6775000 37
3415000 6775000 37
3425000 6775000 37
3435000 6775000 37
3445000 6775000 37
3455000 6775000 37
3465000 6775000 37
3475000 6775000 37
3485000 6775000 37
3495000 6775000 37
3505000 6775000 37
3515000 6775000 12
3525000 6775000 12
3535000 6775000 12
3545000 6775000 12
3555000 6775000 12
3565000 6775000 12
3575000 6775000 12
3585000 6775000 12
3595000 6775000 12
3145000 6785000 50
3155000 6785000 50
3165000 6785000 50
3175000 6785000 50
3185000 6785000 50
3195000 6785000 50
3205000 6785000 50
3215000 6785000 50
3225000 6785000 50
3235000 6785000 50
3245000 6785000 50
3255000 6785000 50
3265000 6785000 50
3275000 6785000 50
3285000 6785000 50
3295000 6785000 50
3305000 6785000 50
3315000 6785000 50
3325000 6785000 50
3335000 6785000 50
3345000 6785000 50
3355000 6785000 50
3365000 6785000 50
3375000 6785000 50
3385000 6785000 50
3395000 6785000 37
3405000 6785000 37
3415000 6785000 37
3425000 6785000 37
3435000 6785000 37
3445000 6785000 37
3455000 6785000 37
3465000 6785000 37
3475000 6785000 37
3485000 6785000 37
3495000 6785000 37
3505000 6785000 37
3515000 6785000 37
3525000 6785000 37
3535000 6785000 12
3545000 6785000 12
3555000 6785000 12
3565000 6785000 12
3575000 6785000 12
3585000 6785000 12
3595000 6785000 12
3605000 6785000 12
3615000 6785000 37
3155000 6795000 50
3165000 6795000 50
3175000 6795000 50
3185000 6795000 50
3195000 6795000 50
3205000 6795000 50
3215000 6795000 50
3225000 6795000 50
3235000 6795000 50
3245000 6795000 50
3255000 6795000 50
3265000 6795000 50
3275000 6795000 50
3285000 6795000 50
3295000 6795000 50
3305000 6795000 50
3315000 6795000 50
3325000 6795000 50
3335000 6795000 50
3345000 6795000 50
3355000 6795000 50
3365000 6795000 50
3375000 6795000 50
3385000 6795000 50
3395000 6795000 37
3405000 6795000 37
3415000 6795000 12
3425000 6795000 12
3435000 6795000 37
3445000 6795000 37
3455000 6795000 37
3465000 6795000 37
3475000 6795000 37
3485000 6795000 37
3495000 6795000 37
3505000 6795000 37
3515000 6795000 37
3525000 6795000 37
3535000 6795000 37
3545000 6795000 12
3555000 6795000 12
3565000 6795000 12
3575000 6795000 12
3585000 6795000 12
3595000 6795000 12
3605000 6795000 12
3615000 6795000 37
3625000 6795000 37
3165000 6805000 50
3175000 6805000 50
3185000 6805000 50
3195000 6805000 50
3205000 6805000 50
3215000 6805000 50
3225000 6805000 50
3235000 6805000 50
3245000 6805000 50
3255000 6805000 50
3265000 6805000 50
3275000 6805000 50
3285000 6805000 50
3295000 6805000 50
3305000 6805000 50
3315000 6805000 50
3325000 6805000 50
3335000 6805000 50
3345000 6805000 50
3355000 6805000 50
3365000 6805000 50
3375000 6805000 50
3385000 6805000 37
3395000 6805000 37
3405000 6805000 37
3415000 6805000 12
3425000 6805000 12
3435000 6805000 37
3445000 6805000 37
3455000 6805000 37
3465000 6805000 37
3475000 6805000 37
3485000 6805000 37
3495000 6805000 37
3505000 6805000 37
3515000 6805000 37
3525000 6805000 37
3535000 6805000 37
3545000 6805000 37
3555000 6805000 12
3565000 6805000 12
3575000 6805000 12
3585000 6805000 12
3595000 6805000 12
3605000 6805000 37
3615000 6805000 37
3625000 6805000 37
3175000 6815000 50
3185000 6815000 50
3195000 6815000 50
3205000 6815000 50
3215000 6815000 50
3225000 6815000 50
3235000 6815000 50
3245000 6815000 50
3255000 6815000 50
3265000 6815000 50
3275000 6815000 50
3285000 6815000 50
3295000 6815000 50
3305000 6815000 50
3315000 6815000 50
3325000 6815000 50
3335000 6815000 50
3345000 6815000 50
3355000 6815000 50
3365000 6815000 50
3375000 6815000 37
3385000 6815000 37
3395000 6815000 37
3405000 6815000 37
3415000 6815000 37
3425000 6815000 37
3435000 6815000 37
3445000 6815000 37
3455000 6815000 37
3465000 6815000 37
3475000 6815000 37
3485000 6815000 37
3495000 6815000 37
3505000 6815000 37
3515000 6815000 37
3525000 6815000 37
3535000 6815000 37
3545000 6815000 37
3555000 6815000 37
3565000 6815000 37
3575000 6815000 37
3585000 6815000 37
3595000 6815000 37
3605000 6815000 37
3615000 6815000 37
3625000 6815000 37
3635000 6815000 37
3185000 6825000 50
3195000 6825000 50
3205000 6825000 50
3215000 6825000 50
3225000 6825000 50
3235000 6825000 50
3245000 6825000 50
3255000 6825000 50
3265000 6825000 50
3275000 6825000 50
3285000 6825000 50
3295000 6825000 50
3305000 6825000 50
3315000 6825000 50
3325000 6825000 37
3335000 6825000 37
3345000 6825000 37
3355000 6825000 37
3365000 6825000 37
3375000 6825000 37
3385000 6825000 37
3395000 6825000 37
3405000 6825000 37
3415000 6825000 37
3425000 6825000 37
3435000 6825000 37
3445000 6825000 37
3455000 6825000 37
3465000 6825000 37
3475000 6825000 37
3485000 6825000 37
3495000 6825000 37
3505000 6825000 50
3515000 6825000 37
3525000 6825000 37
3535000 6825000 37
3545000 6825000 37
3555000 6825000 37
3565000 6825000 37
3575000 6825000 37
3585000 6825000 37
3595000 6825000 37
3605000 6825000 37
3615000 6825000 37
3625000 6825000 37
3635000 6825000 37
3645000 6825000 37
3195000 6835000 50
3205000 6835000 50
3215000 6835000 50
3225000 6835000 50
3235000 6835000 50
3245000 6835000 50
3255000 6835000 50
3265000 6835000 50
3275000 6835000 50
3285000 6835000 50
3295000 6835000 50
3305000 6835000 50
3315000 6835000 50
3325000 6835000 37
3335000 6835000 37
3345000 6835000 37
3355000 6835000 37
3365000 6835000 37
3375000 6835000 37
3385000 6835000 37
3395000 6835000 37
3405000 6835000 37
3415000 6835000 37
3425000 6835000 12
3435000 6835000 37
3445000 6835000 37
3455000 6835000 37
3465000 6835000 37
3475000 6835000 37
3485000 6835000 50
3495000 6835000 50
3505000 6835000 50
3515000 6835000 50
3525000 6835000 50
3535000 6835000 37
3545000 6835000 37
3555000 6835000 37
3565000 6835000 37
3575000 6835000 37
3585000 6835000 37
3595000 6835000 37
3605000 6835000 37
3615000 6835000 37
3625000 6835000 37
3635000 6835000 37
3645000 6835000 37
3205000 6845000 50
3215000 6845000 50
3225000 6845000 50
3235000 6845000 50
3245000 6845000 50
3255000 6845000 50
3265000 6845000 50
3275000 6845000 50
3285000 6845000 50
3295000 6845000 50
3305000 6845000 50
3315000 6845000 50
3325000 6845000 37
3335000 6845000 37
3345000 6845000 37
3355000 6845000 37
3365000 6845000 37
3375000 6845000 37
3385000 6845000 37
3395000 6845000 37
3405000 6845000 37
3415000 6845000 37
3425000 6845000 12
3435000 6845000 37
3445000 6845000 37
3455000 6845000 37
3465000 6845000 37
3475000 6845000 37
3485000 6845000 50
3495000 6845000 50
3505000 6845000 50
3515000 6845000 50
3525000 6845000 50
3535000 6845000 37
3545000 6845000 37
3555000 6845000 37
3565000 6845000 37
3575000 6845000 37
3585000 6845000 37
3595000 6845000 37
3605000 6845000 37
3615000 6845000 37
3625000 6845000 37
3635000 6845000 37
3645000 6845000 37
3655000 6845000 37
3205000 6855000 50
3215000 6855000 50
3225000 6855000 50
3235000 6855000 50
3245000 6855000 50
3255000 6855000 50
3265000 6855000 50
3275000 6855000 50
3285000 6855000 50
3295000 6855000 50
3305000 6855000 50
3315000 6855000 50
3325000 6855000 50
3335000 6855000 37
3345000 6855000 37
3355000 6855000 37
3365000 6855000 37
3375000 6855000 37
3385000 6855000 37
3395000 6855000 37
3405000 6855000 37
3415000 6855000 37
3425000 6855000 37
3435000 6855000 37
3445000 6855000 37
3455000 6855000 37
3465000 6855000 37
3475000 6855000 37
3485000 6855000 50
3495000 6855000 50
3505000 6855000 50
3515000 6855000 50
3525000 6855000 50
3535000 6855000 50
3545000 6855000 37
3555000 6855000 37
3565000 6855000 37
3575000 6855000 37
3585000 6855000 37
3595000 6855000 37
3605000 6855000 37
3615000 6855000 37
3625000 6855000 37
3635000 6855000 37
3645000 6855000 37
3655000 6855000 37
3665000 6855000 37
3205000 6865000 50
3215000 6865000 50
3225000 6865000 50
3235000 6865000 50
3245000 6865000 50
3255000 6865000 50
3265000 6865000 50
3275000 6865000 50
3285000 6865000 50
3295000 6865000 50
3305000 6865000 50
3315000 6865000 50
3325000 6865000 50
3335000 6865000 50
3345000 6865000 50
3355000 6865000 37
3365000 6865000 50
3375000 6865000 37
3385000 6865000 37
3395000 6865000 37
3405000 6865000 37
3415000 6865000 37
3425000 6865000 37
3435000 6865000 37
3445000 6865000 37
3455000 6865000 37
3465000 6865000 37
3475000 6865000 50
3485000 6865000 50
3495000 6865000 50
3505000 6865000 50
3515000 6865000 50
3525000 6865000 50
3535000 6865000 37
3545000 6865000 37
3555000 6865000 37
3565000 6865000 37
3575000 6865000 37
3585000 6865000 37
3595000 6865000 37
3605000 6865000 37
3615000 6865000 37
3625000 6865000 37
3635000 6865000 37
3645000 6865000 37
3655000 6865000 37
3665000 6865000 37
3205000 6875000 50
3215000 6875000 50
3225000 6875000 50
3235000 6875000 50
3245000 6875000 50
3255000 6875000 50
3265000 6875000 50
3275000 6875000 50
3285000 6875000 50
3295000 6875000 50
3305000 6875000 50
3315000 6875000 50
3325000 6875000 50
3335000 6875000 50
3345000 6875000 50
3355000 6875000 50
3365000 6875000 50
3375000 6875000 50
3385000 6875000 50
3395000 6875000 50
3405000 6875000 37
3415000 6875000 37
3425000 6875000 37
3435000 6875000 37
3445000 6875000 37
3455000 6875000 37
3465000 6875000 50
3475000 6875000 50
3485000 6875000 50
3495000 6875000 50
3505000 6875000 50
3515000 6875000 50
3525000 6875000 50
3535000 6875000 37
3545000 6875000 37
3555000 6875000 37
3565000 6875000 37
3575000 6875000 12
3585000 6875000 12
3595000 6875000 12
3605000 6875000 37
3615000 6875000 37
3625000 6875000 37
3635000 6875000 37
3645000 6875000 37
3655000 6875000 37
3665000 6875000 37
3675000 6875000 37
3205000 6885000 50
3215000 6885000 50
3225000 6885000 50
3235000 6885000 50
3245000 6885000 50
3255000 6885000 50
3265000 6885000 50
3275000 6885000 50
3285000 6885000 50
3295000 6885000 50
3305000 6885000 50
3315000 6885000 50
3325000 6885000 50
3335000 6885000 50
3345000 6885000 50
3355000 6885000 50
3365000 6885000 50
3375000 6885000 50
3385000 6885000 50
3395000 6885000 50
3405000 6885000 50
3415000 6885000 50
3425000 6885000 50
3435000 6885000 50
3445000 6885000 50
3455000 6885000 37
3465000 6885000 50
3475000 6885000 50
3485000 6885000 50
3495000 6885000 50
3505000 6885000 50
3515000 6885000 50
3525000 6885000 37
3535000 6885000 37
3545000 6885000 37
3555000 6885000 37
3565000 6885000 37
3575000 6885000 12
3585000 6885000 12
3595000 6885000 12
3605000 6885000 12
3615000 6885000 37
3625000 6885000 37
3635000 6885000 37
3645000 6885000 37
3655000 6885000 37
3665000 6885000 37
3675000 6885000 37
3685000 6885000 37
3205000 6895000 50
3215000 6895000 50
3225000 6895000 50
3235000 6895000 50
3245000 6895000 50
3255000 6895000 50
3265000 6895000 50
3275000 6895000 50
3285000 6895000 50
3295000 6895000 50
3305000 6895000 50
3315000 6895000 50
3325000 6895000 50
3335000 6895000 50
3345000 6895000 50
3355000 6895000 50
3365000 6895000 50
3375000 6895000 50
3385000 6895000 50
3395000 6895000 50
3405000 6895000 50
3415000 6895000 50
3425000 6895000 50
3435000 6895000 50
3445000 6895000 50
3455000 6895000 50
3465000 6895000 50
3475000 6895000 50
3485000 6895000 50
3495000 6895000 50
3505000 6895000 50
3515000 6895000 50
3525000 6895000 37
3535000 6895000 37
3545000 6895000 37
3555000 6895000 37
3565000 6895000 37
3575000 6895000 12
3585000 6895000 12
3595000 6895000 12
3605000 6895000 12
3615000 6895000 37
3625000 6895000 37
3635000 6895000 37
3645000 6895000 37
3655000 6895000 37
3665000 6895000 37
3675000 6895000 37
3685000 6895000 37
3205000 6905000 50
3215000 6905000 50
3225000 6905000 50
3235000 6905000 50
3245000 6905000 50
3255000 6905000 50
3265000 6905000 50
3275000 6905000 50
3285000 6905000 50
3295000 6905000 50
3305000 6905000 50
3315000 6905000 50
3325000 6905000 50
3335000 6905000 50
3345000 6905000 50
3355000 6905000 50
3365000 6905000 50
3375000 6905000 50
3385000 6905000 50
3395000 6905000 50
3405000 6905000 50
3415000 6905000 50
3425000 6905000 50
3435000 6905000 50
3445000 6905000 50
3455000 6905000 50
3465000 6905000 50
3475000 6905000 50
3485000 6905000 50
3495000 6905000 50
3505000 6905000 50
3515000 6905000 37
3525000 6905000 37
3535000 6905000 37
3545000 6905000 37
3555000 6905000 37
3565000 6905000 37
3575000 6905000 12
3585000 6905000 12
3595000 6905000 12
3605000 6905000 37
3615000 6905000 37
3625000 6905000 37
3635000 6905000 37
3645000 6905000 37
3655000 6905000 37
3665000 6905000 37
3675000 6905000 37
3685000 6905000 37
3695000 6905000 37
3205000 6915000 50
3215000 6915000 50
3225000 6915000 50
3235000 6915000 50
3245000 6915000 50
3255000 6915000 50
3265000 6915000 50
3275000 6915000 50
3285000 6915000 50
3295000 6915000 50
3305000 6915000 50
3315000 6915000 50
3325000 6915000 50
3335000 6915000 50
3345000 6915000 50
3355000 6915000 50
3365000 6915000 50
3375000 6915000 50
3385000 6915000 50
3395000 6915000 50
3405000 6915000 50
3415000 6915000 50
3425000 6915000 50
3435000 6915000 50
3445000 6915000 50
3455000 6915000 50
3465000 6915000 50
3475000 6915000 50
3485000 6915000 50
3495000 6915000 50
3505000 6915000 50
3515000 6915000 37
3525000 6915000 37
3535000 6915000 37
3545000 6915000 37
3555000 6915000 37
3565000 6915000 37
3575000 6915000 37
3585000 6915000 37
3595000 6915000 37
3605000 6915000 37
3615000 6915000 37
3625000 6915000 37
3635000 6915000 37
3645000 6915000 37
3655000 6915000 37
3665000 6915000 37
3675000 6915000 37
3685000 6915000 37
3695000 6915000 37
3705000 6915000 50
3195000 6925000 50
3205000 6925000 50
3215000 6925000 50
3225000 6925000 50
3235000 6925000 50
3245000 6925000 50
3255000 6925000 50
3265000 6925000 50
3275000 6925000 50
3285000 6925000 50
3295000 6925000 50
3305000 6925000 50
3315000 6925000 50
3325000 6925000 50
3335000 6925000 50
3345000 6925000 50
3355000 6925000 50
3365000 6925000 50
3375000 6925000 50
3385000 6925000 50
3395000 6925000 50
3405000 6925000 50
3415000 6925000 50
3425000 6925000 50
3435000 6925000 50
3445000 6925000 50
3455000 6925000 50
3465000 6925000 50
3475000 6925000 50
3485000 6925000 50
3495000 6925000 50
3505000 6925000 50
3515000 6925000 37
3525000 6925000 37
3535000 6925000 37
3545000 6925000 37
3555000 6925000 37
3565000 6925000 37
3575000 6925000 37
3585000 6925000 37
3595000 6925000 37
3605000 6925000 37
3615000 6925000 37
3625000 6925000 37
3635000 6925000 37
3645000 6925000 37
3655000 6925000 37
3665000 6925000 37
3675000 6925000 37
3685000 6925000 37
3695000 6925000 37
3705000 6925000 37
3715000 6925000 50
3195000 6935000 50
3205000 6935000 50
3215000 6935000 50
3225000 6935000 50
3235000 6935000 50
3245000 6935000 50
3255000 6935000 50
3265000 6935000 50
3275000 6935000 50
3285000 6935000 50
3295000 6935000 50
3305000 6935000 50
3315000 6935000 50
3325000 6935000 50
3335000 6935000 50
3345000 6935000 50
3355000 6935000 50
3365000 6935000 50
3375000 6935000 50
3385000 6935000 50
3395000 6935000 50
3405000 6935000 50
3415000 6935000 50
3425000 6935000 50
3435000 6935000 50
3445000 6935000 50
3455000 6935000 50
3465000 6935000 50
3475000 6935000 50
3485000 6935000 50
3495000 6935000 50
3505000 6935000 50
3515000 6935000 37
3525000 6935000 37
3535000 6935000 37
3545000 6935000 37
3555000 6935000 37
3565000 6935000 37
3575000 6935000 37
3585000 6935000 37
3595000 6935000 37
3605000 6935000 37
3615000 6935000 12
3625000 6935000 37
3635000 6935000 12
3645000 6935000 12
3655000 6935000 37
3665000 6935000 37
3675000 6935000 37
3685000 6935000 37
3695000 6935000 37
3705000 6935000 37
3715000 6935000 50
3195000 6945000 50
3205000 6945000 50
3215000 6945000 50
3225000 6945000 50
3235000 6945000 50
3245000 6945000 50
3255000 6945000 50
3265000 6945000 50
3275000 6945000 50
3285000 6945000 50
3295000 6945000 50
3305000 6945000 50
3315000 6945000 50
3325000 6945000 50
3335000 6945000 50
3345000 6945000 50
3355000 6945000 50
3365000 6945000 50
3375000 6945000 50
3385000 6945000 50
3395000 6945000 50
3405000 6945000 50
3415000 6945000 50
3425000 6945000 50
3435000 6945000 50
3445000 6945000 50
3455000 6945000 50
3465000 6945000 50
3475000 6945000 50
3485000 6945000 50
3495000 6945000 50
3505000 6945000 50
3515000 6945000 37
3525000 6945000 37
3535000 6945000 37
3545000 6945000 37
3555000 6945000 37
3565000 6945000 37
3575000 6945000 37
3585000 6945000 37
3595000 6945000 37
3605000 6945000 12
3615000 6945000 12
